15000 75000
179 3774 1
2374 11729 1
13669 12373 7
7952 7497 10
13218 612 7
6887 2497 4
13480 4907 5
356 6410 7
5289 7911 1
1645 1683 8
4208 8215 3
3038 10589 4
12431 9259 9
10087 2211 6
569 6781 8
14927 5020 7
2242 3500 6
7896 3856 6
1223 498 9
3425 8495 3
10622 12704 8
12946 7094 9
11999 10877 8
6129 5965 2
1405 12886 5
3644 4165 6
8381 6407 6
728 5656 5
14486 13231 3
6154 1656 10
14506 12278 4
7425 10225 1
10934 13576 8
53 4706 5
12736 6111 3
2201 9755 8
11686 9488 8
1023 1569 4
9217 1055 5
9261 7209 1
2801 13068 1
396 5493 6
5086 7779 5
5654 7833 3
3538 5569 6
5661 7770 1
3300 10808 2
7347 11832 1
2050 6049 6
1336 311 7
2278 9464 5
499 9860 9
296 14947 8
5022 11953 3
14454 491 3
6349 12504 5
14352 805 4
8195 14504 6
12255 1555 7
8722 9243 8
3750 11522 2
5495 3373 5
4085 10021 2
4102 44 5
3305 5850 8
14429 12200 5
3323 2904 10
9378 11099 4
5913 14706 1
6202 14780 7
6801 3530 1
1865 9025 4
6789 4462 5
3012 8565 1
4836 3222 2
4855 2651 4
2379 12326 8
7060 6705 9
11246 3970 5
1986 10172 7
14674 1974 7
8884 3839 5
6467 1980 7
5424 4992 4
10776 1180 8
6979 6035 1
382 14767 8
3041 6827 5
8151 3073 5
12967 11412 10
2563 11086 6
2042 4971 7
1898 2790 7
6216 14566 1
4100 10343 1
11557 2322 6
4370 9057 3
3157 3450 3
6353 11602 6
13519 9569 10
7210 3485 9
2875 5527 2
8731 7425 2
7919 13641 1
12099 9093 6
2459 12003 10
5207 1373 7
7721 10882 8
2063 8587 2
5831 7106 3
6010 14317 8
8628 8544 7
13921 8628 2
653 1547 6
14655 4999 1
9000 13810 6
12019 4017 1
448 3091 3
7327 5154 10
10808 2337 9
210 8348 6
14450 8328 2
4216 7250 10
7760 14255 8
1297 5262 9
3927 14262 9
1265 2633 9
14975 3081 10
920 10408 6
4099 12568 4
12089 4131 4
4396 9933 4
5248 14149 6
14727 13261 3
2106 14558 5
9484 9838 9
7025 11103 3
8583 11078 6
4584 11998 7
5739 7450 7
584 10891 10
10129 288 3
13003 5536 3
5830 11615 4
12913 13722 5
1609 8206 3
4568 6583 8
1512 166 8
7889 11102 9
9675 8194 1
6734 8778 2
7923 10260 10
4046 14615 8
14318 5445 4
14203 9710 8
4999 11320 6
14281 7240 10
11018 104 8
10186 7993 1
4056 9021 5
5376 755 5
2587 8678 5
6439 12724 2
826 3394 10
13181 8950 10
610 13949 2
11246 13231 2
13465 601 8
7202 2139 2
12042 6195 3
1428 11571 8
5945 5511 6
5721 11950 1
5113 4128 7
1302 8662 7
13553 9272 7
7125 5518 10
14288 3983 1
6556 2538 3
6817 5932 10
7451 13713 4
2488 4658 5
12555 10379 5
5347 492 5
1534 8146 7
13022 6700 10
2108 13825 10
10777 4465 6
11400 11021 4
5514 9190 8
5823 7993 1
9056 1833 9
2800 14389 1
14846 11088 5
1021 12622 2
10857 10645 4
6318 4105 9
7298 6235 4
3613 2635 8
8818 8149 10
4955 13972 4
6158 8029 7
12018 2181 8
13258 2028 7
6343 3049 1
13926 5258 8
13209 11577 4
2669 10227 9
11594 13840 6
7893 14010 5
13383 3965 9
11866 1475 10
3534 13494 4
9592 11752 2
3090 9447 3
9210 14725 3
8680 4286 2
5903 6955 9
713 3550 1
13158 2795 1
10104 1178 9
12374 4396 4
7674 14283 8
11507 8875 3
8720 3317 2
334 3879 8
12206 12559 4
12008 9814 2
7036 10527 4
13609 37 9
12839 1493 8
13739 13868 6
1115 12894 9
10632 753 6
14606 825 3
4380 1159 5
2527 13365 4
11312 10373 9
12053 8762 6
14048 7371 6
12487 11562 9
3456 10302 9
13821 11417 3
14822 13401 6
1049 4360 1
14242 8740 2
7666 2619 8
5001 13931 1
5799 2337 5
8477 1385 6
11192 5224 1
6752 8680 3
1181 13854 2
8503 5028 5
7931 6077 5
8183 11671 5
947 4337 6
724 691 10
2226 6490 7
12491 14967 4
6478 2511 1
12028 9264 3
4232 1797 7
7853 1652 5
7580 935 3
5314 471 4
3141 1418 4
3586 2142 5
667 10720 7
85 14563 7
7241 6042 10
4621 9422 6
2033 13655 3
4652 12860 6
12298 11792 3
11022 2107 4
66 11600 2
6151 6538 6
12927 7206 7
2545 7291 10
7131 14532 4
5581 10505 9
4646 12539 4
11861 2191 6
14376 14489 9
530 10512 8
10804 1930 10
13847 14433 8
4033 3712 6
11291 12609 8
3112 4741 2
7328 1674 8
5966 12672 9
9611 9533 2
11116 261 3
766 792 7
13875 2948 7
8584 1795 2
1184 5828 6
989 8471 6
8086 11584 9
12420 3912 3
5907 1230 7
3285 10841 3
9206 13309 6
5968 5428 10
4595 4303 8
11503 4240 4
9197 5424 4
10602 6413 8
969 14500 2
11077 3272 6
14211 9179 6
6370 3816 7
8062 4374 8
7719 10342 6
8169 6289 10
2918 9145 10
14463 3342 4
1837 5296 7
10386 6266 9
9167 8695 1
9564 7907 2
11191 5629 8
8659 13691 2
4436 12762 7
5642 5931 8
11151 8850 3
12252 8313 7
3777 1502 4
1715 11888 2
14154 12407 9
6216 13323 8
13810 9514 7
10219 9525 10
4651 13962 3
7129 4604 4
896 7107 6
10161 4359 2
7767 8136 6
2022 1203 7
8895 357 6
9464 12926 10
643 3088 6
6100 13307 2
7951 2958 6
1213 1439 10
6759 8688 9
6154 3849 8
11567 2968 6
3483 4991 9
13639 5238 9
3906 6054 7
1145 6698 5
5603 4150 2
4586 12101 3
2531 13315 2
5080 5074 2
6088 2580 1
2807 14148 2
14014 8983 3
11424 13974 3
9192 2880 8
2590 10378 8
7724 981 8
2518 5567 1
270 8098 8
5813 4530 4
5045 1970 5
14477 11129 5
11878 10143 10
5622 6567 4
4605 7112 4
994 9702 2
10433 8779 5
9022 11297 2
4712 11567 2
5070 8732 4
1853 13777 6
7569 4607 5
12433 1485 8
2632 13460 8
13157 9417 10
5211 1763 4
13994 12196 3
8759 6218 10
442 10930 9
6576 7352 2
2239 9206 1
6225 8127 8
12691 5561 6
14301 14545 8
7478 12703 5
14119 9266 8
6814 14612 6
1937 8371 4
14708 166 6
399 13094 9
3470 333 7
3022 12910 4
830 1954 7
12827 1255 5
8284 8733 8
4510 14204 6
2499 6018 8
12684 14307 2
14087 5368 10
9124 5767 4
11514 589 9
8110 3611 2
4186 10793 6
5822 8620 1
13356 8256 6
9945 12766 10
7152 265 8
12620 12949 8
9163 3388 6
5872 3865 3
675 379 2
8515 14842 3
14266 4028 7
6971 1202 9
931 14559 6
1328 856 2
9577 14361 10
197 11981 1
5124 12496 2
419 9720 7
7833 1747 6
9484 10262 8
6098 9529 8
13506 7852 1
14535 136 2
8820 1464 8
7223 11042 9
12244 11239 2
215 7715 10
12926 14486 10
5854 7319 7
14161 8155 10
959 14253 1
13136 4112 3
2868 3647 9
7159 3819 4
3659 2394 8
14519 14639 9
13713 6206 4
10402 10484 2
1812 1338 1
1320 6851 8
11091 7810 3
391 12299 5
12544 167 2
1184 13679 3
14937 2338 8
1084 1857 9
11174 570 7
7627 2325 1
9918 10489 1
10880 11809 2
4997 7901 5
4720 14644 6
14906 3540 5
7388 4725 4
1392 11014 2
12791 3451 2
8829 14625 4
8777 13605 9
12857 8523 8
979 4404 10
10953 753 3
5089 11825 7
11524 11732 8
9478 10472 5
12464 11864 9
2787 9656 2
9968 9837 8
424 3615 3
8204 7824 8
11474 156 4
11553 2461 8
2237 7550 5
1213 10426 7
10082 11256 9
28 8720 4
989 11508 2
5400 12828 1
789 4604 8
9783 12809 5
12301 9283 1
10574 12188 2
953 14425 4
3158 638 10
2094 2073 6
2855 2101 9
9128 3090 9
7761 14843 9
1231 632 4
4669 10416 3
7283 7717 8
1405 9643 6
12988 1949 1
2121 11459 1
8032 4905 4
10199 7760 8
6087 8240 10
4835 1001 3
14116 8585 8
6649 13254 4
3343 11889 3
9320 4646 8
12485 2634 7
6427 11107 8
1007 10491 4
4013 5690 4
9120 11778 5
21 7965 6
14414 13433 3
5791 5082 7
13936 14777 8
14798 9097 4
8007 12934 10
3166 4361 7
9783 11721 8
6306 734 1
10590 1206 1
14466 1227 8
4343 6993 2
2806 12784 6
5874 3072 4
5832 9222 1
1787 2230 8
377 5396 1
1425 179 2
12965 12838 8
195 8428 4
5555 14246 2
10232 3589 5
13343 6395 2
12889 3622 4
3564 9454 7
3336 2593 9
1043 2970 5
816 10748 6
5957 8713 4
3185 8908 4
1618 5815 10
7631 7399 2
5638 12095 9
1429 1336 1
6644 4900 7
6082 8236 1
7750 632 3
6166 1448 3
4762 7405 6
7547 1942 6
10113 9913 3
11924 8896 3
2325 14534 8
11826 963 4
3596 13960 4
2525 5042 10
4047 4145 4
8539 10311 2
132 6425 10
6789 13973 2
13707 9086 7
11439 6010 4
1571 14688 8
3798 11514 4
7361 6462 6
7176 8987 8
228 13034 3
8911 12926 7
4043 4410 2
4284 11199 5
6467 9906 3
3564 12698 4
909 14269 4
12788 9420 8
1983 8133 10
5138 310 8
4688 538 4
2030 801 10
1036 11196 2
6468 480 4
2224 6948 2
7067 10512 10
9272 11421 10
11165 561 10
924 2545 3
5793 7683 5
11002 12371 5
5598 5754 7
13119 13142 3
10051 10962 4
9534 13187 2
10275 11606 6
67 12230 7
12776 14747 10
11257 671 5
2871 12816 1
9796 171 2
8610 5769 8
8226 10240 1
10391 5291 3
6684 6177 2
1277 7805 8
6382 7872 10
14260 12000 7
7699 8257 8
3684 11128 7
13704 12276 8
12447 5887 9
1945 5465 9
4585 856 3
9539 13892 2
12681 169 7
3780 6551 1
7110 5811 1
10186 13511 10
5286 8547 1
13202 13603 7
12641 11050 6
2849 12995 4
9649 8932 2
13093 3472 7
7715 7505 6
1493 11285 10
3144 3395 3
8146 4934 6
12758 10220 3
13498 14774 6
2866 12415 9
4474 6616 6
2899 1265 1
2180 14359 3
13058 7074 10
2754 14919 5
11705 3063 3
11467 2562 7
1093 320 7
14265 5170 1
2393 8036 8
7923 3862 4
11448 6761 9
6610 294 10
5244 13352 6
11383 7458 6
13808 4163 1
10980 631 3
13086 8076 3
1764 13693 3
5216 1086 2
6083 361 4
13566 3162 8
13666 9772 2
13126 17 6
2363 11400 5
168 1560 10
7389 12540 3
2171 1978 9
3626 10094 3
10250 6662 1
1263 12745 3
11139 2663 7
12776 7682 9
6059 12160 6
12694 14523 9
3140 14692 9
4102 13433 2
5694 6956 2
363 10582 9
77 12185 1
877 13448 7
8391 9587 2
4067 13715 4
868 4774 6
12685 8821 10
5903 3313 4
7034 7415 7
12057 4462 5
4058 11177 10
12506 11254 5
12617 3483 5
1825 3227 5
48 13646 10
5954 14514 5
9019 12200 8
11608 9455 1
11593 1489 9
10011 13546 1
386 8957 8
7695 12815 4
3541 1784 7
12835 9961 6
8069 10010 3
2019 964 7
7095 9983 7
12344 12944 5
5906 9537 4
6884 10901 3
3676 11287 2
11645 3982 7
868 7523 2
14927 5358 3
2212 4780 3
3144 13151 9
9943 5246 5
13941 2590 9
12395 8496 8
3691 6733 9
8533 10409 6
13684 13407 10
8002 14275 5
12753 5554 6
3818 14119 6
4892 8615 7
6931 3558 5
10305 2500 7
2975 6247 5
5182 9938 8
9643 9823 10
4038 14859 7
120 7862 4
3724 11967 9
4039 785 10
9134 12030 5
3732 3961 4
3576 14266 6
12362 8593 3
5997 13775 4
12716 8418 7
14845 3809 9
6733 3929 3
12897 14005 2
967 3045 8
3156 3531 8
5312 7264 1
4675 2192 9
4242 5907 2
3705 11904 9
10810 972 8
12738 818 9
14526 13903 10
6880 3152 5
11202 4119 10
7661 13627 4
1150 3940 8
13600 14967 2
1668 4210 9
4681 14267 5
6469 10077 8
8028 7815 8
13396 13694 1
5397 5574 4
5052 1776 5
14103 9437 5
11686 10587 5
7885 539 4
6277 8559 4
10575 13240 3
3130 4710 10
11657 4090 8
3706 8839 2
3306 14236 8
12411 10640 5
10636 9744 4
13840 12782 4
12336 5668 3
10799 3297 3
4825 5224 5
4469 8354 7
7839 11363 8
1728 69 7
9311 9728 5
7468 7139 6
13754 9127 2
5830 14319 4
8493 11655 4
3047 13807 3
6161 9984 8
7516 14453 4
4932 13644 8
6439 372 9
8137 9683 9
424 8504 1
3351 7258 8
1022 13088 8
2827 6581 5
1653 981 4
3775 7142 8
11122 14658 4
3176 4591 10
12945 2382 3
14135 1872 8
10054 2296 2
4464 5647 3
14353 13021 1
8562 7200 5
14427 8853 6
10450 12629 10
7810 103 9
10975 3279 2
12784 7576 6
6318 6712 8
9536 8118 6
12609 3934 5
7941 9639 8
7714 3202 9
14068 8981 2
12755 4431 3
3584 3593 7
424 14568 8
1855 3705 5
3373 10023 9
6762 10911 7
3800 8521 1
6484 7814 10
4894 528 4
4152 5948 5
3615 3703 9
7060 13640 2
4256 14064 3
11083 7272 10
1839 10645 3
14307 8759 5
4893 12559 8
5765 10396 2
1277 290 3
14990 10794 1
14037 5761 5
2515 12821 7
938 2077 1
5282 4513 5
13331 6352 2
1404 5660 2
6740 1905 3
11949 14023 9
3620 300 1
8524 6642 5
13025 5679 9
12581 14546 10
10777 485 10
14389 5767 5
1626 4099 9
14507 11855 1
12500 3595 7
8053 544 10
14001 10516 2
11592 4041 6
11328 8418 8
8178 5999 4
11498 8128 9
14599 7517 9
7213 9143 8
12531 3 3
14862 12503 10
10450 5556 6
5061 10910 4
6324 13854 7
14229 1534 5
10518 9713 4
2 6211 4
11322 12162 2
13410 4375 7
4597 8258 10
13991 14472 6
3332 9922 4
8217 6335 4
14971 12659 8
8469 3241 3
4034 13759 6
11949 5113 9
12993 1436 1
6554 14846 8
6962 10796 8
7374 1139 1
5289 4472 5
112 4041 1
12198 10364 10
1785 3834 1
14259 7868 1
6446 4817 6
11196 2810 2
6756 716 1
4395 14031 9
10293 6405 8
7015 3046 2
13659 9510 6
2991 6708 10
13631 14846 6
3863 5457 6
7855 11904 4
1961 8100 6
12502 6209 5
5594 1956 8
9482 3601 5
5862 1968 1
13065 628 3
9310 3619 4
7272 8602 2
9067 12466 9
10083 11673 5
7268 13634 8
13615 11137 9
5679 8083 5
3126 2566 9
13330 14780 7
2932 12845 7
8397 7156 9
5570 14428 1
8941 8495 9
9121 9930 3
6206 2198 7
9095 814 6
3193 12845 10
5599 7324 8
11607 12006 8
4584 14939 3
4540 14688 1
5820 5258 1
9351 5551 9
8051 14672 9
12073 12230 8
6082 12677 4
2579 870 9
7160 6470 3
14307 3077 10
12586 14013 1
8711 9906 9
11991 726 9
6052 1429 10
14960 9481 4
10150 12906 7
1187 10340 4
5742 12920 5
1791 11432 7
5163 10740 6
11894 14678 10
3564 8389 8
1274 11733 6
4242 9137 8
4113 449 9
3657 10599 7
6783 3139 10
13938 8881 2
6964 10672 4
6460 7188 6
386 4082 5
14677 13999 6
226 273 9
1501 10868 6
10558 14981 7
5448 3638 7
4597 1773 6
14086 712 7
12847 14028 2
14392 5489 2
11678 12227 6
8642 3256 5
5347 3482 1
5138 11335 9
14065 13246 10
8442 3694 9
13418 14643 4
12885 5081 8
6233 9280 7
1606 8673 8
4167 5351 5
2163 13993 1
14157 10692 5
9129 830 10
8617 6248 6
8087 14690 3
2547 4460 6
13780 2345 10
8430 8578 10
10756 1537 3
9923 5704 4
12669 7867 9
12319 13377 2
6803 7506 4
12622 1124 2
8040 563 4
13504 3110 4
12259 8242 9
13800 1672 10
3270 12428 9
1412 13703 3
4906 11372 3
13744 43 10
9627 6846 6
12693 10821 2
654 10213 5
1010 8717 7
14473 12328 10
6634 11129 2
13725 14399 3
7353 811 8
6685 12069 1
5237 2166 4
8518 11793 3
4306 838 6
1217 1493 9
5044 2503 6
11980 8328 6
3511 14962 5
5363 5039 6
2347 12392 10
13034 10430 9
5094 667 7
3550 538 3
204 4844 1
7679 12413 4
1719 2457 9
4476 5790 10
4561 9301 2
7128 6016 2
9093 8363 6
3222 6398 6
773 2844 6
489 12746 4
3351 12950 8
7052 11981 1
3597 13700 1
8998 9528 3
7727 14090 4
12770 6218 3
7853 6663 6
329 9886 6
9586 10659 3
4511 11148 9
14974 5852 2
6633 12904 3
10706 7853 6
8588 1851 4
12260 9578 6
1585 13701 6
11927 6554 10
6985 6883 6
8440 1470 7
4092 12333 7
3843 3660 1
1544 1645 5
11226 3703 9
10961 12291 2
11577 903 1
11282 2489 2
8558 5768 8
12497 12753 4
2674 6194 6
9862 1638 9
4550 5481 9
5091 7025 7
3535 9604 10
1185 5565 2
7039 8494 5
1119 4777 6
252 13335 5
12291 2184 8
1214 11210 4
12959 6072 3
7038 10622 6
11128 713 2
1864 10601 8
11304 3138 5
9387 10177 10
2021 2648 7
9849 9252 4
2093 6544 10
13442 14110 10
7338 12070 4
2872 10460 8
3887 12940 4
3280 14805 5
12277 2461 5
3192 11848 5
8953 5221 3
13139 6422 8
13364 8515 2
7125 13310 4
5744 5648 4
8139 8520 6
6156 3759 7
11239 13392 4
3275 10669 5
4802 5213 5
1506 14166 8
7210 3657 1
7167 8373 8
5020 498 8
1984 12594 8
2369 5733 10
13215 3242 10
7001 5833 4
6944 461 3
700 5263 9
6304 13121 5
8481 5331 5
8433 3851 8
1901 8871 7
30 2207 1
3808 4577 7
13809 2792 9
12570 9793 4
9723 8089 5
2546 8789 10
13286 93 1
1840 14926 5
6756 8360 6
13694 10261 9
12482 10291 7
2512 5451 4
10980 4261 6
7690 1831 1
10234 11555 10
13238 5453 9
12858 3739 4
1950 11931 10
11374 3688 2
1001 8734 3
14500 6216 7
6558 80 10
11841 11061 1
11268 3751 5
5488 13985 2
14149 3576 7
1599 7786 8
4142 9736 1
6611 12463 1
8793 13464 5
12587 4316 1
3025 10874 2
13915 7715 5
5417 10335 6
13751 7175 4
1344 6324 10
9390 7923 6
12527 12065 4
3948 10029 7
11760 10174 4
6955 14113 10
14717 2139 7
1208 1054 4
11464 6471 10
4120 11575 5
8465 12919 2
10034 7310 5
10741 11189 3
6184 6489 4
5443 3250 8
3166 10205 1
11557 1274 2
823 8835 6
4157 5299 10
2826 9419 5
22 9236 4
3543 4270 4
6340 6363 6
12554 12548 5
13797 2991 5
1566 12509 2
3448 9066 7
7470 9890 2
3897 5399 1
6796 8225 3
6270 14599 9
10016 3143 2
14719 835 5
6964 13389 5
12051 3538 8
14035 5104 7
8929 14904 6
13745 13726 8
3748 2624 7
7698 772 4
3772 13395 3
9083 8411 8
3664 14482 3
10960 6447 2
7157 9850 10
6344 8885 6
9393 2814 3
12860 7911 9
11217 11659 3
6325 10710 8
9658 5834 3
3942 14917 4
1370 9933 6
14632 5894 5
2636 13051 5
9177 10747 3
12175 5140 9
77 3000 1
1705 5569 2
12310 11894 4
8687 6552 9
9811 10495 6
12994 3217 10
7011 2849 6
13828 11837 9
9142 12367 6
11046 9542 9
765 9619 1
4747 2676 1
5388 14986 5
14444 25 10
7982 9836 7
7789 14182 4
2530 6194 5
3165 5022 3
14555 5516 10
6693 1563 4
3971 8680 3
10601 13427 9
14153 10167 8
14600 9611 5
6599 8945 2
445 1735 6
3860 4265 10
10124 13783 4
4578 13338 3
11399 11383 8
12762 354 8
96 2308 5
5107 1461 4
1456 1061 6
12830 14012 3
4041 5809 8
787 9669 6
10078 11146 1
744 7076 1
11926 3476 5
7375 7590 9
5152 14039 7
7708 4146 1
5431 5602 4
4118 3432 7
11751 13826 8
12470 5965 10
2455 1043 6
12575 8139 4
12386 5065 10
8580 12440 3
11480 8944 2
1689 1652 10
8359 13436 4
13794 2554 6
3242 14305 4
13500 3128 9
9779 5583 5
2204 9511 4
8057 6897 10
8739 6829 2
8363 9661 9
7026 11350 1
9835 11061 7
9598 9856 4
4145 13098 1
12519 11598 9
3209 6377 3
9943 14933 4
9817 14343 3
6108 14434 4
6191 14149 5
219 6175 6
2252 1010 9
2720 1960 5
5743 12457 4
14424 1328 4
2584 4538 4
4976 5833 9
8231 650 4
9735 6758 8
9420 4302 7
12415 4521 4
3112 13125 6
11222 846 6
7837 12941 6
8902 3717 4
12917 6302 4
8310 2630 8
1341 2214 8
8714 11949 9
6874 12722 1
4182 1489 4
7666 10953 10
3511 7175 8
7669 12 1
9284 266 9
3579 13184 3
8765 12846 3
13432 14187 7
10101 7902 9
4881 6128 1
3963 10310 10
7567 2976 3
648 6488 8
927 5509 3
14147 14793 9
7437 9724 3
7029 3489 2
604 8273 9
5040 9727 3
4130 14608 1
9590 3572 2
7891 2491 8
10793 9491 8
12223 10418 7
13665 917 2
373 8355 7
6618 6736 8
10709 7340 2
5339 3733 9
7872 7863 9
7884 2454 3
11855 10345 6
10155 12491 7
6294 9714 7
7943 14731 7
9384 6456 2
11902 4426 10
2910 135 1
8543 11827 4
8903 4699 9
223 12583 3
10116 791 1
13851 10946 4
3430 8592 10
9778 1535 1
2044 10920 7
2665 14174 4
1375 8436 1
13777 1979 8
14912 2234 9
8910 2458 3
11715 3926 6
9865 2777 2
3210 12559 6
6269 7338 2
9059 9382 4
9657 3400 8
14682 11127 5
4843 9904 6
13182 1168 1
11221 10078 1
13195 6793 7
960 8010 6
6023 11220 6
4678 8841 6
11221 9252 8
13684 3910 8
322 3592 5
1748 14787 1
11505 12970 9
8497 543 10
7947 13738 3
2675 6050 6
181 12073 8
1598 8103 10
10353 4325 2
4842 3009 4
2732 9683 9
11748 2783 6
669 14289 8
12109 7786 3
3628 734 3
8293 3409 3
5968 9942 8
12567 11540 2
6656 13245 9
1350 3088 8
14953 5820 4
14853 8920 7
8189 9589 6
12198 13051 3
8103 1679 9
2745 9972 10
9790 7292 3
13907 4860 5
2480 2868 3
10378 4218 3
12638 10524 5
9581 1729 5
659 1270 7
14675 13469 8
12829 12924 7
11717 669 2
5366 1811 6
310 719 8
13147 9551 7
9229 11282 7
14751 8920 3
8797 9853 3
5411 1864 3
2967 1539 4
13574 5720 8
2213 2437 10
824 14156 1
4431 14466 2
12899 12613 4
9235 13194 6
7493 4297 8
1276 13094 3
3140 3506 7
14922 12825 9
1526 11400 9
7405 4965 9
13954 12141 5
7315 1572 3
7746 14471 9
9081 58 3
6698 7552 1
4587 180 7
3681 3320 5
4640 9594 1
7138 2472 3
6708 9878 8
8716 184 9
1232 7499 1
8215 6598 5
10515 7031 3
4657 13730 7
9449 9669 9
3688 13351 9
1432 2991 6
12002 1481 8
1676 14541 8
4963 14610 3
11743 842 4
13744 409 4
12920 10924 6
12154 6934 8
3941 7735 7
8611 11423 10
1602 4208 1
4187 7562 4
9244 9239 8
6884 5554 8
13356 2298 2
3679 7394 2
6953 5314 8
8610 2468 4
8997 12761 2
4053 6373 5
3813 7975 5
12915 3514 8
14851 4110 7
1328 10994 1
2415 9350 1
10696 4382 5
10739 2687 1
13059 11297 2
13664 5294 3
7005 699 8
3122 10864 5
3446 8780 1
11333 14983 2
4811 1311 6
3844 10078 9
5174 12126 3
5251 14218 10
10641 12277 7
9852 10941 3
13177 2947 2
14226 6069 9
14603 867 9
3493 12201 4
11494 8364 5
6842 3560 3
2892 8735 1
3324 5338 9
12795 979 6
3563 2184 10
14625 6713 9
2738 5939 10
1716 5542 7
826 9036 10
14919 11882 5
6675 3724 5
8509 6616 2
7470 9940 2
5648 7735 2
7456 2650 8
5205 2275 1
12253 11366 10
1722 13082 5
13410 5261 1
7300 5180 3
906 3208 10
13072 11717 6
3974 4187 9
12917 1188 6
1488 8644 7
4947 5201 4
8767 2454 10
9879 10528 5
1533 290 6
2223 7590 8
6147 8496 6
13796 12921 4
4414 8247 1
11324 6164 1
2321 7653 5
4617 3952 6
6893 12720 2
14182 7599 2
2258 9132 3
4243 2707 5
2761 206 4
4486 5355 5
9281 9769 2
3264 12445 6
13434 14766 1
2249 10736 4
2616 8981 4
11790 8163 5
1491 10422 7
12835 6017 6
1770 130 2
5553 10969 7
7257 5250 8
8560 8514 5
9675 6949 2
9796 550 10
13869 9518 1
7014 6308 6
7758 14152 10
8986 11987 10
12921 5109 10
8414 2014 9
9263 623 10
4880 9183 4
4295 3859 5
9828 5007 7
2449 10228 8
12699 2242 8
13816 1352 10
10356 1690 10
4265 5963 9
4656 14377 6
9665 14992 9
4924 4873 3
49 520 2
8476 1700 1
8804 4149 9
3651 8200 3
11159 7016 5
9170 8724 7
4169 4341 10
10630 8998 9
4105 3663 2
4555 14939 7
7837 14988 9
6330 14816 9
9830 14973 10
8558 3624 10
880 6135 8
906 6658 5
8974 2179 6
1653 4161 6
6414 14618 9
11167 4174 10
12145 12011 1
13643 3342 7
8193 13172 10
6892 13083 7
5143 5315 4
10410 6222 4
754 196 4
1792 8202 5
11827 5968 4
1878 2135 10
6867 14280 1
3197 4275 5
5696 12468 10
8167 10712 3
5615 855 8
551 2617 2
2144 3372 1
5917 5164 3
5204 8343 3
4109 10221 8
7188 8441 10
13630 2990 7
8415 38 7
14076 8206 9
2820 5173 4
5527 5724 1
12161 7869 5
3991 5138 1
10375 10342 5
7727 5803 8
13566 12991 9
10037 2974 10
10783 11389 10
349 1817 6
627 4637 2
8112 1516 6
3214 13677 7
1689 9020 6
11679 10747 10
6365 3474 4
11273 8392 5
973 3429 9
8664 5564 10
1394 12265 7
8681 4244 6
6142 12356 3
9328 6923 2
11734 8612 3
10631 11643 10
4871 3009 7
4914 5634 1
9300 6607 1
1661 6624 7
5410 8018 3
2329 1699 9
10236 14194 8
13308 8522 1
6410 11608 3
14884 13592 8
4105 3463 7
3153 14729 3
10594 9029 3
12816 10690 7
5602 7453 7
2006 1134 8
2655 11370 2
7012 1031 6
3292 13793 5
14536 13677 7
7423 9134 2
9672 12288 1
2554 7882 2
14748 5698 5
3566 11300 10
402 4659 6
5290 7314 6
723 5678 9
4679 322 2
11595 14858 1
2103 13633 6
11074 8305 4
11126 2212 6
11559 1960 4
7683 11879 6
2612 12281 5
11379 8923 1
10165 999 1
7685 5678 3
12647 2273 1
7637 10728 5
11762 6802 2
4527 9280 6
13822 5839 9
5167 4875 8
7813 13839 1
6469 10219 5
3792 11736 4
6792 4421 4
10115 8420 9
4647 1058 7
6461 4172 1
14285 8700 3
9320 13874 2
12668 4042 9
4247 3207 9
8108 1028 8
12244 4820 6
11027 11613 7
13192 6728 10
2630 11375 10
9148 9189 2
7468 8474 4
6420 9146 1
2563 13167 3
3582 2414 2
3440 10522 10
4869 7766 1
9386 10145 6
3324 8337 4
5683 2319 1
452 11467 10
5746 10287 6
4739 1707 5
8959 10623 2
8573 14205 8
2746 8997 1
6596 5218 9
6618 14604 5
3253 2928 4
12968 8612 4
4058 9064 3
10690 6162 1
10795 10902 10
11399 11213 3
1522 11139 10
9060 13885 7
3472 11833 7
5650 9803 1
9326 13056 2
6340 2376 4
12025 6435 10
5529 2125 3
2969 4272 7
14821 7024 2
943 8546 1
7623 8958 9
14651 12430 4
11898 9433 8
100 3759 6
6231 1451 3
12326 13476 8
3838 4006 5
1512 13327 7
10088 13148 1
12581 5444 10
4862 4419 8
8732 4070 1
9435 7320 4
4942 7421 3
11210 5004 5
13502 2331 3
13581 6169 1
785 7681 9
7261 9121 9
5762 6702 5
4161 2916 4
2870 11648 7
14010 12436 7
4583 8730 10
5268 4940 5
7404 9794 8
8016 8375 7
10339 9160 10
10989 1422 3
9787 13536 7
5382 2697 6
11747 11919 6
7183 10930 2
9940 6865 5
2821 3485 5
9355 10889 10
9572 10258 5
7310 5597 8
4081 7938 10
9973 2725 6
5272 14459 5
3487 11207 6
4702 3390 6
3354 4682 4
8440 7504 1
12114 8211 3
1935 9136 1
132 1446 10
7489 5528 8
1268 6853 5
14935 3477 7
7651 6964 4
12286 3019 6
4204 12725 1
9339 6165 7
2959 3279 8
13821 11567 4
11293 11699 3
5714 10540 3
1721 3160 8
13158 9447 6
9054 2098 2
7509 14384 1
706 9940 6
13586 4279 1
1674 7239 3
6622 6060 10
12057 8706 1
10291 14420 3
14053 7494 3
