10000 50000
5572 1878 9
7414 1689 8
6671 6127 10
4228 2445 6
3300 7492 10
6722 8991 3
1271 3575 4
9129 5645 9
117 8280 10
9687 8426 9
6662 3999 7
962 7765 8
2762 788 5
3361 1369 1
476 4669 5
1387 1392 6
9751 9015 3
7574 8145 8
9212 4614 1
9134 654 9
8984 7316 10
713 4631 6
4130 7393 4
3675 754 3
2017 7582 5
7851 5321 9
9029 5072 4
3781 2646 1
531 8210 6
1913 3696 2
1721 2681 8
1881 3394 1
6158 7524 6
1223 7551 2
7658 5920 4
8762 3772 7
7610 9153 9
1825 9286 7
538 9817 10
7513 8082 6
7846 9804 7
5495 8037 1
7776 547 8
3801 1770 1
6933 9428 2
3998 4542 6
6385 8504 9
195 330 7
6652 7220 5
4023 1085 7
8738 8931 3
2487 4426 2
9629 2202 9
4296 2356 2
9219 5641 2
3710 5991 5
8325 8728 9
8445 8924 1
7851 1928 1
3427 5951 8
7086 1041 9
6900 3528 6
1104 9510 10
5854 158 6
2375 9377 9
4677 3087 1
1521 7764 9
3221 2561 5
1604 6765 3
7206 6544 6
3894 9982 8
9512 6883 8
5909 4339 8
4509 193 7
1816 2569 4
4765 7246 4
3705 5119 10
7725 4692 2
7022 2648 7
1894 9855 1
5422 101 6
9991 5965 9
8088 1875 8
2048 6384 1
6166 8200 2
9661 9317 10
6244 9374 1
6944 7100 4
6557 474 4
2935 2368 1
5857 4142 2
8762 4133 8
8550 8574 5
9029 6974 1
9702 3140 1
2943 2801 1
6135 5398 5
4445 8694 7
3800 5251 1
5804 8186 2
4014 4043 4
2326 9158 10
2955 7708 4
1811 3090 8
7051 2792 10
6843 2087 3
5953 8222 1
4438 9020 7
2726 2820 8
5137 8624 6
6268 2639 2
7893 1317 10
3652 624 10
4337 2435 2
1996 9486 4
2795 6329 4
2748 8635 8
4450 3073 8
4847 5799 9
6846 7288 3
7032 9908 4
3965 4154 3
56 7806 7
207 8496 2
3449 492 10
5834 3288 2
307 2388 7
5707 6838 10
3774 1685 1
1014 8532 2
6879 1916 10
5382 2233 4
1555 2289 3
4703 8848 1
3935 2297 3
5356 8132 3
3107 4791 3
9493 498 2
5304 625 9
3267 1639 1
8868 29 4
1101 5695 1
9742 5519 4
8591 3839 1
7240 9003 8
1724 3808 7
6516 7352 1
3366 1383 7
343 9804 4
1983 404 4
6853 5625 6
3458 3078 3
1618 2821 2
834 7764 3
3984 5004 8
8843 6729 8
3162 9597 1
622 9315 6
6090 9659 10
4826 7994 7
2079 1199 2
2066 4658 10
7748 2628 3
8949 3462 9
6693 3799 4
9793 8994 5
6700 2156 4
7312 9130 9
5660 5221 8
7459 47 2
2367 8478 2
6548 545 10
160 8293 10
2944 3595 3
3493 6640 4
5398 6433 8
4032 9486 5
8615 3150 7
8865 8810 10
2423 6270 7
3974 8637 8
3077 1538 3
6838 8050 8
3228 994 5
9432 839 6
9435 6237 1
8432 6621 9
5938 1588 10
2575 454 10
7136 2877 2
5393 3203 2
4832 2633 2
4816 9471 2
9445 9051 8
7670 8483 10
8887 7918 7
2889 2703 1
6378 8641 9
9369 7568 5
1170 1057 4
5594 2802 10
5007 7634 3
5958 2450 6
1311 1895 8
4010 5917 3
7549 1156 2
3678 4046 5
6428 6776 8
7118 2497 9
4615 3667 6
4988 9261 8
4917 4268 4
3831 6578 6
2217 7889 3
6006 8252 1
8278 5801 7
4821 9479 5
4067 2259 3
1955 5730 10
115 345 8
9332 5333 1
1351 6603 2
7356 434 10
5811 9003 2
2513 5009 4
1485 9640 7
1614 4461 9
5788 8529 8
3091 6836 8
9242 6951 3
2709 2635 9
8142 338 2
4195 7694 8
6826 9857 2
7347 2370 3
2472 208 3
9751 1822 5
6509 3962 4
1878 3405 10
2978 2648 3
4422 1709 10
7552 9851 10
933 4046 6
7453 873 3
6624 4572 5
3508 3397 3
3681 3148 5
4667 6009 8
4182 4239 3
533 7217 1
3835 7992 1
2476 5544 4
1455 2830 3
4480 283 8
3714 3259 10
5318 6767 9
7131 6800 9
7117 1467 10
4714 5649 10
2069 6182 9
2071 6369 3
7431 5197 8
5347 6652 8
7309 7484 3
6496 1198 2
6607 2869 1
6468 0 2
9476 7117 9
4846 8184 1
807 253 5
3985 2324 7
1508 6108 4
927 7807 9
3176 5116 5
5708 7964 4
1499 923 5
409 7391 5
2472 3220 4
6003 8066 8
5183 5225 3
3249 9210 8
7685 7070 8
3671 7997 5
6309 1173 3
2783 3233 7
6808 1084 2
3702 7846 6
6948 318 6
7312 6321 4
2211 7856 9
7364 7458 9
4841 5143 2
4778 5166 1
2522 1475 5
1734 611 10
5262 3771 5
6065 3826 1
4260 774 1
5675 4438 3
7860 6650 1
8918 4014 9
5539 5207 5
9230 6337 1
7270 5211 9
2836 3297 2
7988 4911 3
7872 976 9
1954 1589 6
6354 3616 4
3428 1477 6
8359 395 2
7099 2286 9
983 7868 8
6386 1491 9
3264 679 8
7105 8667 9
1069 6539 6
8860 8493 5
3777 1200 1
6780 4628 10
9138 9339 8
5509 2791 4
3440 126 3
7707 6512 6
3538 6128 5
2665 9585 3
3056 655 4
8071 5867 10
1027 9644 10
7599 2776 10
2001 1914 2
6798 3776 3
3881 7216 9
5185 1275 4
4332 1165 2
7807 183 10
6301 3239 5
1334 7662 4
1213 8689 8
8644 2640 4
7056 4641 1
4807 7791 7
1701 1673 5
8721 3210 2
2254 7543 8
8268 1702 1
3867 8003 10
6473 9337 4
4946 6903 3
9415 1899 5
6660 8955 9
2172 3762 10
5108 1815 5
7964 537 8
2096 9143 1
3745 7411 3
5577 7630 8
4296 4103 7
7029 5401 10
4803 1168 2
1569 7829 7
9329 1 2
8529 1462 7
2105 9426 4
8892 7874 8
3222 1619 1
5606 7196 2
5993 7844 7
8422 1225 9
7753 2380 7
8984 302 8
9171 9631 2
5824 4512 4
7940 6618 2
6946 5510 7
5095 5085 8
7007 7043 7
198 9389 3
197 7811 9
5597 5564 1
5813 4549 3
6563 72 7
7314 5896 9
5879 188 7
3870 3486 10
6088 8581 7
9926 1941 10
3664 2139 9
5246 8688 10
4406 4285 5
5947 6451 6
4141 3014 10
1967 6680 6
658 2559 6
5966 6429 3
6785 8870 6
9041 8796 7
8341 8812 9
3381 4058 7
9881 8465 3
8297 764 4
1262 4905 10
651 6873 10
2288 7531 9
4113 3497 10
5777 6635 10
6023 2028 6
4561 369 10
5239 3751 9
4606 9984 6
4610 8281 10
4713 5895 5
4182 2898 10
6683 1538 3
5391 2003 1
6880 7781 8
7240 156 6
2747 4717 8
7067 9957 9
1797 915 5
4992 1877 8
8951 2942 3
4167 3476 3
6257 159 1
2229 5550 4
8051 8782 7
508 6022 3
4994 5122 1
6201 2189 10
7511 3986 7
8805 5330 4
4732 4281 8
2906 8448 4
3978 1057 3
2940 3287 3
3905 1338 5
2652 8199 10
1554 9545 2
1526 5746 3
7807 9609 1
1355 4766 1
6780 5850 4
5147 8756 4
6990 9086 2
8992 8378 1
2896 2283 1
9231 4935 10
4292 2842 5
8123 4368 3
495 8528 2
9557 9883 10
7597 3016 10
6270 8163 8
6095 5154 6
626 498 4
4796 3395 8
3009 8978 3
3068 3270 7
9025 7745 8
727 4592 6
8391 4149 1
7172 1746 7
5452 4368 1
5191 463 7
4017 7442 5
1220 8590 10
707 1599 10
1482 4668 10
5098 45 5
5787 772 7
8652 5515 6
4105 2688 4
6221 4492 2
2853 9683 8
4639 3700 10
3276 4921 10
8955 1980 2
6317 9814 2
596 1265 7
8973 7052 1
1941 2057 7
2707 6162 7
7922 2383 9
1154 5237 2
7553 6228 5
5042 9504 6
7473 4812 8
1504 1129 5
6555 8077 10
8003 7050 4
224 8992 1
4312 8051 5
1088 5973 1
8708 3479 10
9659 1032 8
663 2426 5
2940 9900 7
3550 7756 8
326 664 5
2015 8667 6
3460 5243 10
6963 9555 3
6627 6995 6
5027 5703 8
5016 1715 2
7586 8730 9
9660 8023 1
2898 7925 9
7265 8251 3
9709 266 3
5556 78 8
6747 3393 4
5989 6373 1
7557 1400 5
2604 2769 2
5035 6707 2
6245 2719 5
7355 5617 10
2574 2882 1
4808 8943 9
2062 852 10
4560 7599 3
2965 9941 6
8365 7498 9
5821 6454 10
4992 7841 9
9246 4087 8
5170 7794 5
5372 6720 9
3824 7881 2
8895 9943 6
4044 855 8
8938 3820 9
206 8538 9
2874 4359 5
1015 5704 6
5863 4950 5
3430 6472 10
2966 1844 2
5384 2021 3
3097 7268 7
1663 1312 4
532 6602 5
2990 6808 5
5650 6034 4
4764 7049 10
8071 9264 10
5466 2694 3
7007 2012 9
5268 7396 2
7763 6846 10
201 8509 4
3494 5393 7
6960 8383 7
8964 385 2
1680 1501 3
99 9572 8
9821 1390 4
9663 4749 7
4053 6370 5
6817 4133 1
496 4334 2
1840 7828 5
6138 1141 10
7244 105 5
737 1785 6
1280 8237 1
7439 8058 1
2644 4073 1
9862 4478 1
4477 1295 6
2289 1792 10
8611 9984 10
6677 6122 1
3127 3366 9
6313 456 6
1001 8088 3
5261 1879 3
7263 4523 6
4015 738 7
785 5215 2
4392 7504 6
5981 2467 10
8103 9145 2
1365 2272 1
1085 4937 7
2591 5938 7
8685 1199 6
2838 4815 1
7415 8830 9
6471 9616 4
6823 360 1
5318 2694 10
150 797 5
4751 8514 9
5423 9600 7
6551 8543 7
5767 7228 7
6862 6418 2
5185 3834 2
7893 6657 10
2169 9832 1
3949 5151 5
900 1653 4
645 6404 10
5365 8180 2
5023 4731 7
620 499 6
3768 3713 6
5379 8898 2
2172 3144 10
4934 5313 2
8056 5614 5
3872 6514 8
6837 3511 5
8316 8877 5
2100 3900 6
4426 872 7
333 4640 3
2659 6371 3
5170 4896 7
691 9830 10
9693 4238 4
197 4462 9
8707 1299 10
3621 5967 9
6715 8067 2
4540 8846 4
5569 9179 5
311 8190 8
303 9713 4
3440 404 6
1889 97 4
2305 6647 6
2883 5354 7
3324 8975 5
2643 2042 4
8566 2934 10
9009 8503 10
445 5166 10
8253 5470 3
956 5262 10
9842 3503 7
9317 5808 6
6903 5043 10
2139 4720 7
9695 3715 1
5319 2281 6
9788 7642 1
9789 8088 8
1629 2693 10
9533 3649 4
7842 9843 7
2601 9161 8
4006 2416 3
7118 907 3
5556 603 8
6037 2274 1
5804 2062 4
426 1852 2
215 9833 7
5474 5718 6
8699 9913 2
9076 2514 5
7965 2872 1
1897 6342 10
550 1899 3
9269 4288 9
270 6444 2
5265 6870 6
8348 7086 1
4124 8912 9
9901 3964 2
5522 9392 8
6656 7357 3
6558 5606 5
7368 6156 6
5132 1778 4
5171 8400 10
3624 3665 1
3929 2013 9
419 6137 3
8979 6038 9
7453 7913 1
8440 921 8
5004 7480 5
1559 4848 3
6364 6332 3
1810 1503 3
3699 5127 10
8811 9056 3
7361 5827 2
1176 4807 3
8954 2260 6
6125 7052 7
7004 2057 9
7138 9968 7
6133 6332 10
6905 4494 5
2430 8194 3
1619 3357 1
9174 719 1
2865 1895 10
5299 849 10
5646 3326 4
6915 331 3
5663 3821 1
5612 6306 6
1893 9564 10
9677 1994 6
8941 9965 4
7262 9139 3
4114 8357 10
5773 3656 1
6044 9303 8
3367 6218 9
9100 8233 2
1152 3845 9
9537 5738 3
2417 5416 7
6194 709 4
6977 4323 4
4831 8437 3
4580 4210 9
1531 254 4
1808 9974 4
8768 5426 8
9549 6578 3
6637 2468 4
3289 4885 2
8287 7431 1
9603 4409 5
3706 9240 2
8870 173 5
7690 1704 1
5814 9864 5
2859 4984 1
8138 4533 2
7263 7523 10
2126 7164 7
8757 1804 8
2449 1407 7
465 1465 10
6919 335 3
7583 8025 9
4853 191 3
8450 9403 9
1120 7541 2
3073 4804 7
1142 3282 4
448 2039 8
7186 841 7
4684 1306 4
1423 8225 9
8335 2160 6
3303 7014 10
4487 1816 3
655 9288 6
7709 2362 1
8637 3504 3
6730 305 5
2979 7491 6
6987 8527 4
2460 9951 10
8268 4638 2
4806 4294 6
1535 5133 4
4019 5789 3
4044 9850 5
8874 8487 1
3339 1570 6
9843 4549 9
3540 1537 9
4895 3997 10
8124 8618 10
9866 9776 6
4973 1311 10
8249 1682 1
4461 2078 1
9387 953 10
4169 644 10
9257 6839 2
8187 6731 1
5645 1626 10
9406 9751 10
7806 5969 6
6851 7294 9
7382 5543 3
3702 6356 2
6224 2095 7
7234 6265 1
6165 5522 2
5998 3709 3
3720 9355 9
5440 8761 2
8481 2919 3
1299 6123 8
5427 3505 3
7590 7208 2
8183 3432 7
9729 7018 2
1919 3184 4
7300 9182 6
5764 2903 1
9502 4695 4
9344 9528 6
1506 827 9
7315 6255 6
5020 197 4
9081 8380 9
1589 4461 9
363 2732 3
4658 32 8
2663 5796 3
6375 1650 10
8849 994 8
594 8853 6
4814 6168 3
2539 1188 2
3825 6621 4
4895 4563 5
2983 4926 7
608 9584 1
3767 2248 9
6181 4975 9
3290 176 6
6279 770 9
96 1936 7
6520 4476 8
9493 4653 1
846 9548 4
3012 2531 10
1558 9491 7
6488 3258 7
9918 9439 2
4999 9081 9
1074 1713 1
6002 8161 8
3450 4682 6
2087 527 9
3698 1374 9
6223 4386 10
7323 2297 2
711 5137 2
6347 5056 2
6958 55 5
7746 1129 8
5657 3483 10
1856 6933 4
2531 5373 1
4211 5423 7
5439 1646 6
5550 5321 3
5153 6032 10
8015 2379 6
6668 9338 3
754 3436 4
202 5445 7
4163 7301 3
9158 6184 6
4680 6747 9
1577 8538 7
9212 4089 9
5496 5594 3
565 9961 5
7043 6629 5
3575 7384 1
3941 3938 9
7789 4453 2
8571 3611 9
1078 4643 6
9008 2572 7
8585 1784 8
9835 7280 2
7117 4198 4
9483 1241 5
1187 1168 1
6328 1461 9
3266 9251 4
209 7822 7
3337 5253 1
3213 4261 3
4331 9198 10
9538 9033 2
339 2503 10
7454 1986 3
1199 3174 4
8679 5854 5
6450 5472 6
8673 5681 1
860 9019 4
7690 8584 5
3444 2915 4
983 2453 9
2155 9144 2
3876 6599 1
3191 4150 7
3674 9181 1
5618 5631 3
6814 4305 6
2184 1517 5
9159 9207 1
395 9003 6
4478 9987 1
299 8494 6
8622 8722 7
8932 1913 7
8768 5587 8
810 1206 2
1972 4372 7
1520 6556 6
3734 2067 3
885 2462 8
7302 3293 7
6173 3592 1
540 2214 6
1506 7499 9
2974 2619 9
7271 3430 7
3552 1754 9
490 3274 7
8945 3361 4
2959 598 6
5977 7900 1
5333 425 3
9536 965 10
2461 8823 9
3651 1797 8
6781 5421 10
1117 5325 5
9825 5816 9
1441 1113 10
5124 425 8
7622 6402 9
3412 8087 6
9147 3975 4
7096 6436 7
8896 6440 7
3315 3221 8
1165 4339 3
7121 4164 1
9999 1958 7
6239 3434 2
9428 7408 4
518 821 3
2034 6320 9
867 9768 7
4875 5016 7
681 8331 1
8260 5848 2
1165 2969 8
9885 9321 6
6071 5560 1
2682 4988 9
2047 5507 2
9500 3893 2
7280 4760 2
1496 5987 8
8505 6669 2
8735 4929 10
9656 6094 2
7445 2332 3
841 4755 5
4023 7438 5
4613 5837 2
6025 1689 7
108 8969 7
3960 6818 5
9179 5323 6
2730 410 7
8482 6418 2
7203 3863 6
1597 4704 1
1551 5079 1
2845 9693 9
5999 2070 10
3045 8530 2
1204 8842 10
8998 8022 3
6165 752 3
8261 9234 3
2804 2789 6
9679 4386 3
7662 5937 2
3082 8783 5
692 1134 7
6344 4179 8
965 5383 10
2404 733 2
5518 6898 5
9042 1512 1
8984 4316 1
2789 348 7
7651 4362 7
3945 7444 10
3579 4489 4
7988 833 5
4575 8150 9
4 554 4
3456 6072 3
4012 1466 7
154 450 5
2734 9591 5
6053 7243 7
5309 7540 4
9700 7471 3
5225 5459 8
4929 34 10
6369 39 4
8543 9847 8
3967 211 4
903 6717 6
8507 5804 7
2812 1857 2
7830 3518 2
293 3218 4
3597 8443 3
4086 9724 10
2725 6094 1
1918 989 10
9887 4956 3
9322 2211 10
9207 718 4
8684 9882 3
1755 7713 1
8719 8006 9
6802 7956 4
6696 2042 9
6625 4768 5
9297 3038 6
1816 2926 2
898 8600 3
3050 7808 3
1005 6492 8
818 4599 1
4148 3318 9
7049 120 7
8392 3169 10
5812 6146 10
5678 5444 8
6533 7260 6
8696 4511 7
3070 3913 5
4515 4918 9
5842 5736 8
1234 6237 7
984 3286 9
8691 8030 10
4792 195 7
5661 2225 1
5920 5111 3
5458 3807 6
7244 3230 9
3190 7745 8
1980 9939 6
5369 7525 3
2077 8509 9
8906 3552 2
5255 4696 7
4103 357 2
2043 2630 5
9948 8088 3
2363 1684 5
8692 1226 10
6291 9558 1
9626 4927 6
5551 7005 7
4761 5911 2
2002 7518 8
5790 1622 8
1804 17 8
2928 9965 8
4212 8681 4
8726 7373 10
7337 16 8
5887 5994 5
8314 1545 2
9251 6307 3
92 4661 4
5629 452 8
7876 2256 5
9105 5184 3
8422 9397 4
2127 4475 9
706 1813 5
5195 4052 1
4612 2367 7
1033 7970 6
9718 8062 7
2273 43 9
6450 4272 7
6996 9729 4
7508 4504 3
6701 6631 8
9619 3690 3
8905 5237 6
4186 9849 3
7364 7235 5
6849 6953 7
7347 5578 2
8298 2028 6
1504 5376 6
2599 2885 2
3091 5938 3
4411 5558 3
7543 815 1
4728 5001 2
632 8717 7
4506 1918 2
2794 9266 10
1126 7564 10
6433 5420 9
5118 8020 4
4659 7463 2
7184 1874 2
3398 9418 8
4850 4146 1
6152 1131 1
1040 5637 9
9234 8432 7
6653 5910 3
8805 2343 4
6333 3814 6
3098 4825 1
5801 2009 6
4063 5408 6
9492 258 4
6274 2762 5
1774 3803 3
5545 3037 7
8581 6042 7
5534 1199 10
4259 3884 6
7356 6982 2
7916 9136 3
6703 9551 1
4908 9043 2
3612 1669 6
9798 9796 9
5270 5341 8
5526 274 3
8044 5808 2
2906 6419 9
1581 3775 3
5082 1692 9
6945 8395 10
567 9656 5
800 3268 5
3796 9418 3
6946 4689 4
9486 6567 8
8068 964 9
4201 3870 8
4219 5451 4
7572 6886 8
6412 183 5
8452 750 1
2238 7903 1
7694 8051 10
2946 1349 1
3539 835 10
759 5255 4
139 9457 6
9586 3676 8
9161 7600 6
6780 4013 9
2795 8817 1
4817 1055 6
108 5102 7
1169 8048 7
3271 7940 4
1940 8699 10
7926 8838 7
7781 4776 5
9440 290 8
7985 7070 3
3065 9865 2
8896 1035 9
5333 7495 1
3470 8664 10
9308 1935 10
5981 227 1
4262 8153 9
5648 2287 7
3415 1727 7
5134 6065 8
866 9130 5
8119 4378 2
6427 9712 7
9838 9534 3
1297 8842 8
7048 1175 8
1498 5438 1
1138 7438 8
5554 7205 8
6613 8691 3
4742 9557 5
9088 7676 4
4470 456 8
3698 294 4
1591 7943 8
1418 1343 3
7825 2841 3
8738 331 4
1937 5885 1
6864 8850 3
7856 3592 2
4331 9033 1
1536 3503 7
4805 3553 3
7608 5144 6
5605 6563 9
4777 740 2
2092 5830 3
3197 7768 10
1507 4632 1
8509 8841 5
1421 3172 10
4713 1060 5
2109 5865 9
6151 3473 3
4488 9078 6
4168 207 9
6689 8651 9
5893 1848 9
982 3356 2
1274 8217 5
5159 5990 9
4428 703 9
3553 2812 6
6231 5315 9
4053 9803 9
4791 323 8
2621 7012 10
6281 2905 10
7710 240 8
123 1514 6
1377 3025 8
8507 3806 2
345 3711 6
4400 9942 4
8280 347 7
1238 1490 3
755 463 5
5276 3097 3
1646 7159 3
7723 7282 9
8370 5011 5
5008 3518 1
8701 215 4
1558 967 6
9731 9247 5
4060 6837 8
8712 3944 3
6728 9221 10
4002 7219 9
1516 1294 3
545 6017 6
8951 7377 6
1163 6078 3
7086 3988 10
9303 3720 9
8219 4132 6
4978 2844 1
2201 5924 4
8872 9927 5
2703 1443 9
167 1988 8
8995 939 5
1340 2102 5
6605 5540 4
6484 4843 6
1963 3063 8
630 8041 4
6890 6594 8
5075 5467 5
479 8170 9
3530 8337 7
2597 7332 9
5394 5025 3
4268 1630 4
3483 4466 9
6418 2781 2
3485 3412 6
6100 6654 10
8288 8082 7
402 4913 9
3960 8443 9
5859 7393 3
5049 9139 8
6341 3407 10
9526 6891 9
7555 9661 10
4998 9499 4
6835 5599 1
8915 3887 3
2813 642 6
4882 4602 2
7992 6813 5
8434 1862 4
254 4556 3
55 4082 6
4323 7989 8
7725 9340 7
4538 6175 8
4358 5090 6
2260 4256 10
1428 5490 2
9039 3482 8
395 1916 10
4538 2170 8
4792 2226 3
1938 2901 2
5097 626 4
7755 1517 10
6012 2227 2
4509 4488 10
3648 2268 10
3742 1307 2
7001 1702 1
5770 2592 1
1800 3736 9
1912 5674 3
6365 7123 9
159 4878 8
6480 7243 6
4243 1752 4
6263 1753 4
3772 1847 1
4764 8848 5
4024 4618 7
1806 2770 3
8167 4682 10
7429 1048 3
3669 7559 4
1427 4039 7
1412 8282 1
2237 4545 4
5330 4670 1
9730 9434 9
8536 9810 10
3582 7968 10
8716 2487 3
9525 9916 3
3810 3586 2
2973 5013 1
9379 2777 5
3889 5014 1
6505 344 1
4615 6426 7
7926 4962 9
5855 4896 9
2906 3612 7
4640 9490 3
7422 3300 1
7763 2625 6
8495 8356 3
3862 8597 7
7422 5102 3
2004 6070 1
2372 3996 5
8902 6203 1
3400 9109 6
6738 3750 6
3641 1172 8
6833 5288 3
5039 135 9
2373 3997 6
4722 7771 1
3766 6127 1
9237 4851 7
6021 3753 10
4054 3506 1
5699 244 1
6834 237 6
3973 3423 6
7385 4814 1
9153 7187 1
5870 1909 4
7690 2028 2
5580 1265 3
3818 3638 9
8259 4044 7
1810 9743 3
5462 2929 3
287 6902 6
6752 639 10
9705 6144 7
3007 2015 9
4080 6057 9
1281 7990 4
9686 8160 4
8196 6420 9
6564 4582 4
5176 44 6
378 6684 10
9003 3436 10
8794 9493 4
5773 2500 1
1013 6581 9
8281 4214 9
6814 252 1
1689 8448 1
609 5012 5
5625 6541 10
3570 3271 4
4769 8627 2
6608 7421 6
944 3194 8
7294 4207 1
9702 2488 6
6452 5654 8
7715 3696 9
9045 4305 3
1310 6282 6
9971 9852 8
8964 974 5
4097 3934 6
2372 4878 3
5852 8525 2
5912 4579 1
187 7384 7
1067 5099 3
6747 4144 1
3791 1806 3
7377 8129 8
586 7093 2
6070 7543 6
5327 6267 7
7779 2119 2
7143 8032 1
2643 4571 5
6501 1990 6
4056 5089 3
5916 8881 9
410 2610 9
4757 3196 4
6430 5618 9
2038 945 7
2524 5077 6
7887 2220 8
7829 1215 2
5156 7716 2
7581 8124 2
503 4040 5
1584 803 5
794 5560 1
3449 8343 1
3648 381 6
114 2905 5
8699 792 5
1669 4973 2
9210 129 1
5093 7711 5
6066 8214 8
5920 6150 1
4736 6944 3
6748 394 6
4378 4042 7
2954 508 4
2958 9207 8
1535 7228 2
1326 2790 1
5186 7884 4
3523 302 1
5900 6223 1
9080 959 6
524 7708 2
3960 2086 6
4128 1392 4
7202 703 1
7419 8590 10
2610 9916 2
4283 1455 6
3666 4978 9
7616 878 4
7717 6310 5
1114 6834 3
4905 7146 2
9090 1275 6
3783 8477 1
4035 5896 1
1516 4859 10
1788 9142 5
9943 2808 5
4753 425 3
5786 4494 5
483 5608 9
6535 513 6
7378 5955 3
5966 9738 10
5256 3773 8
3137 5290 7
7286 7078 1
9242 3373 2
6176 4479 7
340 265 3
7166 7100 1
4474 9988 6
5281 7366 1
7363 9684 1
4274 4941 4
7082 4430 6
1100 8068 4
4261 3662 10
6582 9838 9
5680 6530 6
9272 3696 7
4824 4522 5
7241 6156 1
9261 9871 8
7371 4146 1
5606 7580 1
9132 8680 1
9735 2941 3
6416 5875 3
1224 7907 5
2650 7179 1
1176 8355 5
9690 5596 3
1922 1209 5
3839 4932 1
7049 539 1
1041 6023 3
3101 2110 7
8823 8527 2
7087 9751 10
1881 2401 1
6723 3577 9
2440 3267 5
4312 5190 7
6056 5381 9
8298 2431 10
8120 3472 3
6623 2926 6
4419 8101 3
4442 5189 4
6021 3422 6
1132 146 5
7302 8938 5
2716 3250 7
2044 9307 8
6305 3957 1
7456 2078 6
4631 5053 2
3916 5824 3
1728 266 2
5643 6288 7
1960 3772 3
1855 1074 1
1369 142 3
8777 8539 2
5214 4844 10
435 2300 10
1832 6931 5
9803 847 9
5875 8927 5
3489 4571 5
4525 6531 9
2059 4738 3
8531 6107 8
8253 4884 7
3635 6451 3
9326 3238 3
7095 5070 7
6269 4873 6
7619 7100 6
2883 589 7
788 1466 10
8816 3525 9
4271 8408 8
6220 6662 3
6708 6649 6
2040 5975 4
6024 9422 6
3292 2043 9
7760 9662 1
1155 8897 3
9121 9685 9
9970 4854 7
1910 5477 5
9958 8049 9
9242 4757 8
4977 3149 5
302 5525 9
697 8818 2
2317 6578 6
1037 7733 4
3051 3206 9
180 9528 5
3538 1439 4
5304 1397 3
3733 639 2
5162 1968 1
8919 2270 9
2097 9319 7
7319 7988 7
8554 5377 2
8687 8429 8
4858 4961 8
2234 8499 7
5088 3803 6
2342 3888 7
4354 9051 5
5866 7970 7
9256 67 8
5112 3738 6
250 8645 4
3121 7332 3
5550 8542 4
7508 777 5
7256 2217 8
8402 4559 9
6538 5265 2
2995 7484 2
8073 6740 1
2471 8205 2
4856 8455 7
8971 7929 1
5163 9831 4
2668 7339 3
8672 948 10
4832 5702 1
4880 2240 7
331 1587 1
104 6013 1
6296 8484 8
6227 9692 4
4803 8664 5
3416 179 6
4219 2848 8
2151 7872 6
8652 2704 8
9712 3936 10
6038 619 10
6200 723 3
3103 7020 7
8210 9599 1
8125 755 5
5969 4171 7
3645 8390 5
5012 6893 9
7327 5545 6
1696 1609 4
8305 4000 4
2854 200 7
3416 9655 9
8814 7866 1
3905 5991 6
4011 8313 9
4297 1958 1
3783 3322 4
7494 7001 1
3909 8697 10
612 3354 10
7935 6209 3
2334 5977 8
104 1144 6
3826 1401 10
8303 5412 3
6951 6062 1
341 9845 3
6976 7339 4
5508 7600 3
9298 8213 7
3439 2500 8
4133 1186 8
8131 7643 2
2698 1469 5
3257 9773 7
2129 6724 1
2959 3418 7
3463 394 8
968 5903 9
7170 1553 4
3079 1344 6
5196 5478 3
9643 9961 8
1586 2659 7
4930 5917 10
39 4398 7
1209 7358 5
8577 7173 1
9637 4494 6
8297 1664 1
5170 4743 6
7247 6292 6
511 2287 9
1418 226 8
3795 1508 7
2296 1547 6
7522 9109 6
2518 4038 1
4261 3675 5
1906 1972 2
3809 3494 7
7056 742 9
5781 1253 7
819 2672 5
4868 6467 3
4835 5115 1
5552 8990 2
9979 1508 10
1579 2121 6
7674 380 10
1785 4189 5
6991 1245 7
4842 3378 2
4980 4197 4
5344 5417 3
7216 6604 9
6988 2156 9
5869 2135 9
5141 67 3
8088 7741 3
3007 5878 4
7773 9221 1
6929 415 9
43 5395 8
9476 739 5
8081 4308 2
1801 1296 8
4511 3518 6
5081 8659 3
7773 6747 6
7197 6106 6
810 3880 9
8372 7161 5
2960 7204 2
4449 3033 2
1356 1114 2
4867 2915 8
6886 3778 8
1041 8859 7
1615 6633 6
9930 3830 3
6827 993 3
2946 9365 6
5832 8678 1
4113 9479 4
9486 835 10
9167 2054 7
6497 8941 5
7344 9982 4
3203 7950 9
5808 7880 10
872 1060 5
3464 358 2
5922 6190 2
9232 303 2
1927 6142 9
5736 5309 4
5164 8158 5
2018 5503 9
4083 5058 9
2782 866 2
1663 1739 2
1537 1555 2
7128 7477 2
7750 3061 7
4203 4988 9
1491 7076 1
834 8592 9
5470 6962 4
6441 1046 2
9009 3828 9
5810 1843 10
23 3380 7
946 6860 7
1707 962 8
5476 1517 9
9034 3009 7
606 195 10
3985 2018 2
9218 8459 10
9510 7468 10
7020 9631 3
6269 6006 5
3425 6953 6
763 5012 10
4811 488 8
199 5875 9
5367 6481 4
2776 466 2
7148 6037 1
5269 5547 2
7219 2567 5
1011 5188 1
4536 4965 6
1273 5729 9
8972 540 9
4541 7091 6
